dev_auroc,dev_loss,epoch,step
0.7572910785675049,1.4995468854904175,0,105
0.7984020709991455,1.435383677482605,1,211
0.8242417573928833,1.3550418615341187,2,317
0.8417531847953796,1.3056598901748657,3,423
0.8607354164123535,1.2580242156982422,4,529
0.8720289468765259,1.217860221862793,5,635
0.8750528693199158,1.1948912143707275,6,741
0.881393313407898,1.1732114553451538,7,847
0.8850589394569397,1.175385594367981,8,953
0.8887280821800232,1.1552560329437256,9,1059
0.8897231221199036,1.1318289041519165,10,1165
0.8922975063323975,1.1298385858535767,11,1271
0.8961284160614014,1.1181063652038574,12,1377
0.8971470594406128,1.0870671272277832,13,1483
0.9006502032279968,1.0829960107803345,14,1589
0.9023239612579346,1.0721646547317505,15,1695
0.9053831100463867,1.0567435026168823,16,1801
0.9070568084716797,1.0590941905975342,17,1907
0.907010555267334,1.0369384288787842,18,2013
0.9040593504905701,1.0428805351257324,19,2119
0.9077979326248169,1.0210156440734863,20,2225
0.9075665473937988,1.030081868171692,21,2331
0.9090056419372559,0.9944968819618225,22,2437
0.9089264869689941,1.0161737203598022,23,2543
0.9112602472305298,0.9950520992279053,24,2649
0.913583517074585,0.986791729927063,25,2755
0.9125033617019653,0.9853379130363464,26,2861
0.9112972021102905,0.9868112802505493,27,2967
0.9128038883209229,0.9630780220031738,28,3073
0.9138334393501282,0.9639366269111633,29,3179
0.9125977158546448,0.9651525616645813,30,3285
0.9122212529182434,0.9645432233810425,31,3391
0.9146823883056641,0.9552738666534424,32,3497
0.9160515666007996,0.940068781375885,33,3603
0.9168933629989624,0.9395593404769897,34,3709
0.9117190837860107,0.9563431739807129,35,3815
0.9132800102233887,0.9462260007858276,36,3921
0.9123178720474243,0.9513854384422302,37,4027
0.9121155738830566,0.9463443756103516,38,4133
0.9149749875068665,0.9141597747802734,39,4239
0.9134533405303955,0.9297295808792114,40,4345
0.9122753143310547,0.9340832233428955,41,4451
0.9128316044807434,0.9215469360351562,42,4557
0.910810649394989,0.9255138635635376,43,4663
0.9129171371459961,0.9134855270385742,44,4769
0.9108527302742004,0.9245660901069641,45,4875
0.9144849181175232,0.9056320190429688,46,4981
0.9122880697250366,0.9219790697097778,47,5087
0.9136388897895813,0.9112626314163208,48,5193
0.91477370262146,0.9122434854507446,49,5299
0.9149632453918457,0.9035595059394836,50,5405
0.9151822328567505,0.8968561887741089,51,5511
0.915024995803833,0.8933054804801941,52,5617
0.9168574810028076,0.8860849738121033,53,5723
0.9147446155548096,0.8905858397483826,54,5829
0.9129273891448975,0.8880457878112793,55,5935
0.9143166542053223,0.8887627124786377,56,6041
0.9144659638404846,0.8880388736724854,57,6147
0.9135741591453552,0.8828757405281067,58,6253
0.9132593870162964,0.8844655156135559,59,6359
0.9146190881729126,0.8797556757926941,60,6465
0.9123924374580383,0.8974112272262573,61,6571
0.9154509902000427,0.8881028890609741,62,6677
0.9119102954864502,0.8813431262969971,63,6783
0.9167603254318237,0.8665668964385986,64,6889
0.9161772727966309,0.8696457743644714,65,6995
0.9144436120986938,0.8698429465293884,66,7101
0.9150833487510681,0.8691994547843933,67,7207
0.9151713848114014,0.8685643672943115,68,7313
0.9130979776382446,0.8650383949279785,69,7419
0.9128841757774353,0.8699654936790466,70,7525
0.9119231700897217,0.8734182119369507,71,7631
0.9135645627975464,0.8662883043289185,72,7737
0.9097349643707275,0.8714830875396729,73,7843
0.9137561321258545,0.8677682280540466,74,7949
0.9100566506385803,0.8796660304069519,75,8055
0.9107937812805176,0.8679260015487671,76,8161
0.9123278260231018,0.8620014786720276,77,8267
0.913536787033081,0.8542826175689697,78,8373
0.9122926592826843,0.8747266530990601,79,8479
0.913713812828064,0.8634743094444275,80,8585
0.9135667085647583,0.8605624437332153,81,8691
0.9145614504814148,0.854302167892456,82,8797
0.9136584997177124,0.8551148176193237,83,8903
0.9124257564544678,0.8517175912857056,84,9009
0.9121093153953552,0.8505721688270569,85,9115
0.915921688079834,0.8448516726493835,86,9221
0.9136871695518494,0.8517356514930725,87,9327
0.914777934551239,0.8440278172492981,88,9433
0.9127870798110962,0.8571421504020691,89,9539
0.9132874608039856,0.8495131134986877,90,9645
0.9123905301094055,0.8561704754829407,91,9751
0.9130795001983643,0.8578191995620728,92,9857
0.9169043898582458,0.834892988204956,93,9963
0.915407657623291,0.8353384733200073,94,10069
0.9142582416534424,0.8369123339653015,95,10175
0.9179607033729553,0.8274257183074951,96,10281
0.915464460849762,0.8423845767974854,97,10387
0.9163700938224792,0.8381507992744446,98,10493
0.9157569408416748,0.839828610420227,99,10599
0.9155573844909668,0.8367624282836914,100,10705
0.9155672788619995,0.8396452069282532,101,10811
0.917234480381012,0.8267749547958374,102,10917
0.9160449504852295,0.834378719329834,103,11023
0.915351152420044,0.8337446451187134,104,11129
0.9161087870597839,0.8306177854537964,105,11235
0.9156971573829651,0.830711841583252,106,11341
0.9132269620895386,0.8420360684394836,107,11447
0.914605975151062,0.8271991610527039,108,11553
0.9153783917427063,0.8210870027542114,109,11659
0.9114533066749573,0.8373403549194336,110,11765
0.9149248600006104,0.8283292055130005,111,11871
0.9139655828475952,0.8335569500923157,112,11977
0.9129745960235596,0.8314791917800903,113,12083
0.9137778878211975,0.8240070939064026,114,12189
0.9100033640861511,0.8407497406005859,115,12295
0.9124993681907654,0.8294248580932617,116,12401
0.9132530689239502,0.8347736597061157,117,12507
0.9121612310409546,0.8257405757904053,118,12613
0.9154331088066101,0.828424334526062,119,12719
0.9148067235946655,0.829526960849762,120,12825
0.9143640398979187,0.826456606388092,121,12931
0.9144065976142883,0.8325411081314087,122,13037
0.9132536053657532,0.8332943320274353,123,13143
0.9151641726493835,0.8198302388191223,124,13249
0.914673924446106,0.8256240487098694,125,13355
