dev_auroc,dev_loss,epoch,step
0.7722591757774353,1.4768675565719604,0,105
0.8155620694160461,1.4140554666519165,1,211
0.8398925065994263,1.3433566093444824,2,317
0.8545221090316772,1.2870428562164307,3,423
0.8660312294960022,1.2632532119750977,4,529
0.8792524933815002,1.2121845483779907,5,635
0.8862115740776062,1.1992359161376953,6,741
0.8852623701095581,1.1851836442947388,7,847
0.891714334487915,1.1534193754196167,8,953
0.8949146866798401,1.1447170972824097,9,1059
0.8952832818031311,1.1341733932495117,10,1165
0.9006001949310303,1.1016327142715454,11,1271
0.9011707901954651,1.0953190326690674,12,1377
0.9029920101165771,1.0864660739898682,13,1483
0.900620698928833,1.0822970867156982,14,1589
0.9028626084327698,1.067234754562378,15,1695
0.9015043377876282,1.074519395828247,16,1801
0.9087635278701782,1.0466243028640747,17,1907
0.9072386622428894,1.040550947189331,18,2013
0.9080402255058289,1.039589762687683,19,2119
0.9071062803268433,1.03337562084198,20,2225
0.9117741584777832,1.0152944326400757,21,2331
0.910175621509552,1.0243580341339111,22,2437
0.9123409986495972,1.0071628093719482,23,2543
0.9089772701263428,1.0096564292907715,24,2649
0.910263180732727,1.005462646484375,25,2755
0.9107320308685303,1.0011368989944458,26,2861
0.911298394203186,0.9935928583145142,27,2967
0.91037917137146,0.9893215894699097,28,3073
0.9099940061569214,0.9949973225593567,29,3179
0.9117364883422852,0.9913279414176941,30,3285
0.9140008687973022,0.967873215675354,31,3391
0.9134337306022644,0.9728536009788513,32,3497
0.9135606288909912,0.9767156839370728,33,3603
0.9119451642036438,0.974799394607544,34,3709
0.9132928848266602,0.9553956985473633,35,3815
0.9135086536407471,0.9551458358764648,36,3921
0.9130830764770508,0.9504672884941101,37,4027
0.9127179384231567,0.9477555155754089,38,4133
0.9131930470466614,0.958693265914917,39,4239
0.913023054599762,0.9454631209373474,40,4345
0.9176003336906433,0.9350881576538086,41,4451
0.9146363735198975,0.9419676661491394,42,4557
0.9132993817329407,0.9433826208114624,43,4663
0.9127177000045776,0.9389225244522095,44,4769
0.915237545967102,0.9353951811790466,45,4875
0.9170471429824829,0.9290925860404968,46,4981
0.9148864150047302,0.9333813190460205,47,5087
0.9129980206489563,0.9288285970687866,48,5193
0.9139585494995117,0.9313809275627136,49,5299
0.9154672622680664,0.9207004308700562,50,5405
0.915391743183136,0.9121829271316528,51,5511
0.9152686595916748,0.9072797894477844,52,5617
0.9154360890388489,0.910697340965271,53,5723
0.9154687523841858,0.9047613739967346,54,5829
0.9183391332626343,0.8979654908180237,55,5935
0.9151413440704346,0.9001882076263428,56,6041
0.919664740562439,0.8848865032196045,57,6147
0.9183242321014404,0.8979514241218567,58,6253
0.915086567401886,0.8996158838272095,59,6359
0.914077877998352,0.9030133485794067,60,6465
0.9148584604263306,0.8956173658370972,61,6571
0.9171124696731567,0.8862776160240173,62,6677
0.9176512956619263,0.8931654691696167,63,6783
0.9149898886680603,0.8939590454101562,64,6889
0.9166547656059265,0.8810126781463623,65,6995
0.9190199375152588,0.8762880563735962,66,7101
0.918038547039032,0.8671988248825073,67,7207
0.9176873564720154,0.880235493183136,68,7313
0.9200706481933594,0.871406078338623,69,7419
0.9185503125190735,0.8823954463005066,70,7525
0.9172453880310059,0.8744349479675293,71,7631
0.9168339967727661,0.8736276626586914,72,7737
0.91693115234375,0.8751078844070435,73,7843
0.9167373776435852,0.86895352602005,74,7949
0.9151086211204529,0.8736820220947266,75,8055
0.9170750379562378,0.8717067241668701,76,8161
0.9181150197982788,0.8797985315322876,77,8267
0.9177485108375549,0.8817826509475708,78,8373
0.9171383380889893,0.8802133798599243,79,8479
0.917335033416748,0.8797202110290527,80,8585
0.917345404624939,0.8653439879417419,81,8691
0.917243480682373,0.8657575845718384,82,8797
0.9171220660209656,0.8613043427467346,83,8903
0.9154925346374512,0.879602313041687,84,9009
0.9192408323287964,0.865768313407898,85,9115
0.9210971593856812,0.8526139855384827,86,9221
0.9194278717041016,0.8668497800827026,87,9327
0.9196692109107971,0.8661158084869385,88,9433
0.9174412488937378,0.8674001693725586,89,9539
0.918496310710907,0.8665010333061218,90,9645
0.9166417717933655,0.8667762279510498,91,9751
0.9174937605857849,0.8444830179214478,92,9857
0.918692409992218,0.8453363180160522,93,9963
0.9166036248207092,0.8574329614639282,94,10069
0.9190443754196167,0.8556444644927979,95,10175
0.9162595868110657,0.8477912545204163,96,10281
0.916597306728363,0.8592673540115356,97,10387
0.9174641370773315,0.8486440181732178,98,10493
0.9152525067329407,0.8570815324783325,99,10599
0.9161091446876526,0.8516248464584351,100,10705
0.919525146484375,0.8449987173080444,101,10811
0.9203752279281616,0.8329442739486694,102,10917
0.9170175194740295,0.8503268957138062,103,11023
0.9191891551017761,0.8466005921363831,104,11129
0.9174641370773315,0.8492218255996704,105,11235
0.9151009917259216,0.8492069244384766,106,11341
0.918297529220581,0.8429598212242126,107,11447
0.9188196659088135,0.8393566608428955,108,11553
0.9159156680107117,0.8396261930465698,109,11659
0.9182324409484863,0.8429571390151978,110,11765
0.9185700416564941,0.8449680805206299,111,11871
0.9165710210800171,0.8484010696411133,112,11977
0.9166183471679688,0.8441243767738342,113,12083
0.9169913530349731,0.8364518880844116,114,12189
0.9144682884216309,0.8412150144577026,115,12295
0.9157977104187012,0.844338059425354,116,12401
0.9149613380432129,0.8458133339881897,117,12507
0.9168786406517029,0.8392606377601624,118,12613
0.9133360981941223,0.8422090411186218,119,12719
0.9141162633895874,0.8520374298095703,120,12825
0.9163635969161987,0.8326594829559326,121,12931
0.9184651970863342,0.8298690319061279,122,13037
0.918709397315979,0.8378462791442871,123,13143
0.9174473285675049,0.8398457765579224,124,13249
0.9207664132118225,0.8280859589576721,125,13355
0.9203261137008667,0.8348488807678223,126,13461
0.9180496335029602,0.8421254754066467,127,13567
0.9199272990226746,0.8383444547653198,128,13673
0.9184558391571045,0.8401532173156738,129,13779
0.9163538217544556,0.8399242162704468,130,13885
0.9159577488899231,0.8400492072105408,131,13991
