dev_auroc,dev_loss,epoch,step
0.7644563913345337,1.485533356666565,0,105
0.8034264445304871,1.4299999475479126,1,211
0.823373556137085,1.3634111881256104,2,317
0.8480571508407593,1.286074161529541,3,423
0.8588199615478516,1.2514983415603638,4,529
0.8672418594360352,1.2201255559921265,5,635
0.8743944764137268,1.1929752826690674,6,741
0.8801174163818359,1.1778504848480225,7,847
0.8832502961158752,1.1641581058502197,8,953
0.8913268446922302,1.144688606262207,9,1059
0.8935157656669617,1.1339571475982666,10,1165
0.8993543982505798,1.127121090888977,11,1271
0.8977977633476257,1.1128909587860107,12,1377
0.8990527987480164,1.0864125490188599,13,1483
0.9005262851715088,1.0682734251022339,14,1589
0.9000644683837891,1.0627681016921997,15,1695
0.9041576981544495,1.050395131111145,16,1801
0.9056096076965332,1.0434585809707642,17,1907
0.9064618349075317,1.0387957096099854,18,2013
0.9096341729164124,1.0198619365692139,19,2119
0.9085459113121033,1.01723051071167,20,2225
0.9072147607803345,1.0184999704360962,21,2331
0.9094290137290955,1.0114197731018066,22,2437
0.9067893028259277,1.0016350746154785,23,2543
0.9091700315475464,0.9915457963943481,24,2649
0.9108169078826904,0.9866040945053101,25,2755
0.9153954386711121,0.9816408157348633,26,2861
0.9125494956970215,0.9741619229316711,27,2967
0.9128406047821045,0.9714391827583313,28,3073
0.9119033813476562,0.9614110589027405,29,3179
0.9106489419937134,0.9607024788856506,30,3285
0.9116952419281006,0.9659523367881775,31,3391
0.9152324795722961,0.9306694865226746,32,3497
0.9156185984611511,0.9595022797584534,33,3603
0.9157760143280029,0.9270848035812378,34,3709
0.9152421951293945,0.9195600748062134,35,3815
0.916154682636261,0.9241496324539185,36,3921
0.9107470512390137,0.9358614683151245,37,4027
0.9124837517738342,0.928464412689209,38,4133
0.9122572541236877,0.9283714294433594,39,4239
0.9130631685256958,0.9157630801200867,40,4345
0.9171990752220154,0.9047451019287109,41,4451
0.9155473113059998,0.9115938544273376,42,4557
0.9124706983566284,0.9253039360046387,43,4663
0.912277340888977,0.9021690487861633,44,4769
0.9124239683151245,0.9054334163665771,45,4875
0.9138195514678955,0.8968895673751831,46,4981
0.9162181615829468,0.8921508193016052,47,5087
0.9153257012367249,0.8978139758110046,48,5193
0.9122030138969421,0.9019291996955872,49,5299
0.9135086536407471,0.8976895213127136,50,5405
0.9140139818191528,0.8897475004196167,51,5511
0.9146723747253418,0.8833715915679932,52,5617
0.9132452607154846,0.8907659649848938,53,5723
0.9137285947799683,0.8852937817573547,54,5829
0.9142212867736816,0.8782867193222046,55,5935
0.9161058664321899,0.8808449506759644,56,6041
0.9159258008003235,0.866879940032959,57,6147
0.9156681299209595,0.8810285925865173,58,6253
0.9163666367530823,0.8765226006507874,59,6359
0.9152106046676636,0.8835404515266418,60,6465
0.9178999662399292,0.8680742383003235,61,6571
0.9180899858474731,0.8641869425773621,62,6677
0.9125809073448181,0.8812512755393982,63,6783
0.9155740737915039,0.8733532428741455,64,6889
0.9170244336128235,0.8545522689819336,65,6995
0.9164697527885437,0.8507583141326904,66,7101
0.9145807027816772,0.8659273982048035,67,7207
0.9130639433860779,0.8629612922668457,68,7313
0.911491870880127,0.8616033792495728,69,7419
0.9111028909683228,0.8723675012588501,70,7525
0.9127776026725769,0.8613348007202148,71,7631
0.9146782159805298,0.8591511249542236,72,7737
0.9139489531517029,0.8413524031639099,73,7843
0.9144507050514221,0.8592918515205383,74,7949
0.9121853113174438,0.8718957304954529,75,8055
0.9159542918205261,0.8533316254615784,76,8161
0.9176949262619019,0.8461654186248779,77,8267
0.9156133532524109,0.8583104610443115,78,8373
0.9154940843582153,0.8488262295722961,79,8479
0.9141936302185059,0.8535509705543518,80,8585
0.9128268957138062,0.857458233833313,81,8691
0.9127464294433594,0.866234540939331,82,8797
0.9132987260818481,0.8555535674095154,83,8903
0.916541337966919,0.841249406337738,84,9009
0.9136183261871338,0.8575328588485718,85,9115
0.9126291275024414,0.8618676662445068,86,9221
0.9141682386398315,0.8532518148422241,87,9327
0.9152551889419556,0.8440763354301453,88,9433
0.9161591529846191,0.8379347920417786,89,9539
0.9171668887138367,0.8246383666992188,90,9645
0.9149467945098877,0.8414452075958252,91,9751
0.9155747294425964,0.8342483639717102,92,9857
0.9150704145431519,0.8313353061676025,93,9963
0.914614200592041,0.8272176384925842,94,10069
0.9162735939025879,0.826433002948761,95,10175
0.9139261245727539,0.8306100368499756,96,10281
0.9131140112876892,0.829138994216919,97,10387
0.9156357645988464,0.8184433579444885,98,10493
0.9165183305740356,0.8254960179328918,99,10599
0.9164729118347168,0.8112443685531616,100,10705
0.9155876636505127,0.8284911513328552,101,10811
0.914472758769989,0.8261555433273315,102,10917
0.9123637080192566,0.8365814685821533,103,11023
0.912209689617157,0.8250991106033325,104,11129
0.9158191680908203,0.8193584084510803,105,11235
0.913963794708252,0.8246327042579651,106,11341
0.9133689999580383,0.8258034586906433,107,11447
0.9138573408126831,0.8213666081428528,108,11553
0.9146616458892822,0.8187933564186096,109,11659
0.9108880162239075,0.8239572644233704,110,11765
0.9097102284431458,0.8242634534835815,111,11871
0.9102323651313782,0.8305513262748718,112,11977
0.9118270874023438,0.8218138217926025,113,12083
0.9130856990814209,0.8253744840621948,114,12189
0.9135318398475647,0.8214524984359741,115,12295
0.9124883413314819,0.8276183009147644,116,12401
0.912843644618988,0.8234809637069702,117,12507
0.913017749786377,0.8307237029075623,118,12613
0.9133673310279846,0.8279006481170654,119,12719
0.912259578704834,0.8365647792816162,120,12825
