dev_auroc,dev_loss,epoch,step
0.7579238414764404,1.4826369285583496,0,105
0.7932150959968567,1.4314658641815186,1,211
0.8158249258995056,1.3635187149047852,2,317
0.8330008387565613,1.3071200847625732,3,423
0.8430124521255493,1.2825539112091064,4,529
0.8591918349266052,1.220909833908081,5,635
0.8658463358879089,1.207840919494629,6,741
0.8758213520050049,1.173984408378601,7,847
0.875313401222229,1.173669457435608,8,953
0.8791893124580383,1.1438829898834229,9,1059
0.8798576593399048,1.138896107673645,10,1165
0.8861470818519592,1.1204862594604492,11,1271
0.885330080986023,1.1110514402389526,12,1377
0.8893380761146545,1.092127799987793,13,1483
0.8869668245315552,1.0908401012420654,14,1589
0.891939640045166,1.0721466541290283,15,1695
0.8928350210189819,1.0652719736099243,16,1801
0.8946477174758911,1.044359803199768,17,1907
0.8967663049697876,1.038599967956543,18,2013
0.8979990482330322,1.0463191270828247,19,2119
0.8980070948600769,1.0292590856552124,20,2225
0.9030908942222595,0.998827338218689,21,2331
0.8998361229896545,1.0130317211151123,22,2437
0.9029913544654846,1.0023770332336426,23,2543
0.9009911417961121,0.9908652901649475,24,2649
0.9026915431022644,0.9809519648551941,25,2755
0.9033440947532654,0.9878478050231934,26,2861
0.9051821827888489,0.9746068716049194,27,2967
0.9033765196800232,0.9655740857124329,28,3073
0.9069929122924805,0.960710346698761,29,3179
0.9039137959480286,0.9608750939369202,30,3285
0.9054727554321289,0.9558075070381165,31,3391
0.9062134623527527,0.9508890509605408,32,3497
0.9071518778800964,0.9448193907737732,33,3603
0.9052512049674988,0.9504818320274353,34,3709
0.905867338180542,0.94246506690979,35,3815
0.9083069562911987,0.9363617897033691,36,3921
0.9078785181045532,0.9393243789672852,37,4027
0.9099093675613403,0.9255614280700684,38,4133
0.9091058969497681,0.9288761615753174,39,4239
0.9119613170623779,0.9196566343307495,40,4345
0.9065598249435425,0.9221303462982178,41,4451
0.9095597267150879,0.9067587852478027,42,4557
0.9072989821434021,0.9318434000015259,43,4663
0.9098564982414246,0.9134715795516968,44,4769
0.9094732999801636,0.9028006792068481,45,4875
0.9088292121887207,0.8950361609458923,46,4981
